Year,State,2013 Urbanization,2013 Urbanization Code,Deaths,Population,Age Adjusted Rate,aar_unreliable,urb_code
2000.0,Missouri,Small Metro,4.0,18.0,627637.0,2.9,1,"[4.0, 'Small Metro']"
2000.0,Missouri,Micropolitan (non-metro),5.0,24.0,658004.0,3.8,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Missouri,NonCore (non-metro),6.0,32.0,820079.0,4.1,0,"[6.0, 'NonCore (non-metro)']"
2000.0,Montana,Small Metro,4.0,14.0,316105.0,4.5,1,"[4.0, 'Small Metro']"
2000.0,Montana,Micropolitan (non-metro),5.0,18.0,242673.0,7.1,1,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Nebraska,Medium Metro,3.0,30.0,915911.0,3.2,0,"[3.0, 'Medium Metro']"
2000.0,Nebraska,NonCore (non-metro),6.0,10.0,368715.0,2.8,1,"[6.0, 'NonCore (non-metro)']"
2000.0,Nevada,Large Central Metro,1.0,195.0,1375765.0,14.4,0,"[1.0, 'Large Central Metro']"
2000.0,Nevada,Medium Metro,3.0,54.0,342885.0,15.2,0,"[3.0, 'Medium Metro']"
2000.0,Nevada,Micropolitan (non-metro),5.0,17.0,195275.0,8.4,1,"[5.0, 'Micropolitan (non-metro)']"
2000.0,New Hampshire,Large Fringe Metro,2.0,11.0,389592.0,2.6,1,"[2.0, 'Large Fringe Metro']"
2000.0,New Hampshire,Medium Metro,3.0,11.0,380841.0,2.7,1,"[3.0, 'Medium Metro']"
2000.0,New Hampshire,Micropolitan (non-metro),5.0,16.0,421687.0,3.6,1,"[5.0, 'Micropolitan (non-metro)']"
2000.0,New Jersey,Large Central Metro,1.0,144.0,1925149.0,7.4,0,"[1.0, 'Large Central Metro']"
2000.0,New Jersey,Large Fringe Metro,2.0,432.0,5534687.0,7.8,0,"[2.0, 'Large Fringe Metro']"
2000.0,New Jersey,Medium Metro,3.0,54.0,705750.0,7.5,0,"[3.0, 'Medium Metro']"
2000.0,New Jersey,Small Metro,4.0,13.0,248764.0,5.3,1,"[4.0, 'Small Metro']"
2000.0,New Mexico,Medium Metro,3.0,135.0,729649.0,18.1,0,"[3.0, 'Medium Metro']"
2000.0,New Mexico,Small Metro,4.0,48.0,417775.0,11.8,0,"[4.0, 'Small Metro']"
2000.0,New Mexico,Micropolitan (non-metro),5.0,73.0,569960.0,13.6,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,New Mexico,NonCore (non-metro),6.0,15.0,101662.0,16.1,1,"[6.0, 'NonCore (non-metro)']"
2000.0,New York,Large Central Metro,1.0,630.0,9693886.0,6.5,0,"[1.0, 'Large Central Metro']"
2000.0,New York,Large Fringe Metro,2.0,75.0,5228342.0,1.4,0,"[2.0, 'Large Fringe Metro']"
2000.0,New York,Medium Metro,3.0,31.0,1775925.0,1.7,0,"[3.0, 'Medium Metro']"
2000.0,New York,Small Metro,4.0,11.0,853723.0,1.3,1,"[4.0, 'Small Metro']"
2000.0,New York,Micropolitan (non-metro),5.0,11.0,1019215.0,1.1,1,"[5.0, 'Micropolitan (non-metro)']"
2000.0,North Carolina,Large Central Metro,1.0,63.0,1323300.0,4.5,0,"[1.0, 'Large Central Metro']"
2000.0,North Carolina,Large Fringe Metro,2.0,60.0,959816.0,6.1,0,"[2.0, 'Large Fringe Metro']"
2000.0,North Carolina,Medium Metro,3.0,202.0,2961293.0,6.8,0,"[3.0, 'Medium Metro']"
2000.0,North Carolina,Small Metro,4.0,36.0,786059.0,4.9,0,"[4.0, 'Small Metro']"
2000.0,North Carolina,Micropolitan (non-metro),5.0,93.0,1418150.0,6.6,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,North Carolina,NonCore (non-metro),6.0,37.0,600695.0,6.3,0,"[6.0, 'NonCore (non-metro)']"
2000.0,Ohio,Large Central Metro,1.0,203.0,3308259.0,6.2,0,"[1.0, 'Large Central Metro']"
2000.0,Ohio,Large Fringe Metro,2.0,71.0,2071652.0,3.3,0,"[2.0, 'Large Fringe Metro']"
2000.0,Ohio,Medium Metro,3.0,191.0,3070903.0,6.3,0,"[3.0, 'Medium Metro']"
2000.0,Ohio,Small Metro,4.0,27.0,526187.0,5.3,0,"[4.0, 'Small Metro']"
2000.0,Ohio,Micropolitan (non-metro),5.0,60.0,1924820.0,3.2,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Ohio,NonCore (non-metro),6.0,11.0,451319.0,2.6,1,"[6.0, 'NonCore (non-metro)']"
2000.0,Oklahoma,Large Central Metro,1.0,63.0,660448.0,9.7,0,"[1.0, 'Large Central Metro']"
2000.0,Oklahoma,Large Fringe Metro,2.0,24.0,434973.0,5.5,0,"[2.0, 'Large Fringe Metro']"
2000.0,Oklahoma,Medium Metro,3.0,72.0,946613.0,7.7,0,"[3.0, 'Medium Metro']"
2000.0,Oklahoma,Micropolitan (non-metro),5.0,42.0,751172.0,5.9,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Oklahoma,NonCore (non-metro),6.0,27.0,535838.0,5.3,0,"[6.0, 'NonCore (non-metro)']"
2000.0,Oregon,Large Central Metro,1.0,57.0,660486.0,8.2,0,"[1.0, 'Large Central Metro']"
2000.0,Oregon,Large Fringe Metro,2.0,49.0,912285.0,5.2,0,"[2.0, 'Large Fringe Metro']"
2000.0,Oregon,Medium Metro,3.0,41.0,670173.0,6.3,0,"[3.0, 'Medium Metro']"
2000.0,Oregon,Small Metro,4.0,28.0,553584.0,5.0,0,"[4.0, 'Small Metro']"
2000.0,Oregon,Micropolitan (non-metro),5.0,30.0,529271.0,5.8,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Pennsylvania,Large Central Metro,1.0,505.0,2799216.0,18.6,0,"[1.0, 'Large Central Metro']"
2000.0,Pennsylvania,Large Fringe Metro,2.0,270.0,3527820.0,7.7,0,"[2.0, 'Large Fringe Metro']"
2000.0,Pennsylvania,Medium Metro,3.0,233.0,3334840.0,7.1,0,"[3.0, 'Medium Metro']"
2000.0,Pennsylvania,Small Metro,4.0,73.0,1099550.0,6.7,0,"[4.0, 'Small Metro']"
2000.0,Pennsylvania,Micropolitan (non-metro),5.0,44.0,1102192.0,4.1,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Pennsylvania,NonCore (non-metro),6.0,22.0,417436.0,5.4,0,"[6.0, 'NonCore (non-metro)']"
2000.0,Rhode Island,Large Central Metro,1.0,51.0,621602.0,8.3,0,"[1.0, 'Large Central Metro']"
2000.0,Rhode Island,Large Fringe Metro,2.0,23.0,426717.0,5.3,0,"[2.0, 'Large Fringe Metro']"
2000.0,South Carolina,Large Fringe Metro,2.0,14.0,260033.0,5.2,1,"[2.0, 'Large Fringe Metro']"
2000.0,South Carolina,Medium Metro,3.0,200.0,2569319.0,7.7,0,"[3.0, 'Medium Metro']"
2000.0,South Carolina,Small Metro,4.0,12.0,439416.0,2.8,1,"[4.0, 'Small Metro']"
2000.0,South Carolina,Micropolitan (non-metro),5.0,18.0,423495.0,4.5,1,"[5.0, 'Micropolitan (non-metro)']"
2000.0,South Carolina,NonCore (non-metro),6.0,14.0,319749.0,4.5,1,"[6.0, 'NonCore (non-metro)']"
2000.0,Tennessee,Large Central Metro,1.0,103.0,1467363.0,7.0,0,"[1.0, 'Large Central Metro']"
2000.0,Tennessee,Large Fringe Metro,2.0,53.0,891473.0,5.8,0,"[2.0, 'Large Fringe Metro']"
2000.0,Tennessee,Medium Metro,3.0,112.0,1436680.0,7.7,0,"[3.0, 'Medium Metro']"
2000.0,Tennessee,Small Metro,4.0,31.0,509953.0,6.1,0,"[4.0, 'Small Metro']"
2000.0,Tennessee,Micropolitan (non-metro),5.0,57.0,756596.0,7.7,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Tennessee,NonCore (non-metro),6.0,41.0,627218.0,6.7,0,"[6.0, 'NonCore (non-metro)']"
2000.0,Texas,Large Central Metro,1.0,542.0,9762582.0,5.5,0,"[1.0, 'Large Central Metro']"
2000.0,Texas,Large Fringe Metro,2.0,150.0,3096171.0,4.8,0,"[2.0, 'Large Fringe Metro']"
2000.0,Texas,Medium Metro,3.0,152.0,3631979.0,4.5,0,"[3.0, 'Medium Metro']"
2000.0,Texas,Small Metro,4.0,63.0,1503978.0,4.3,0,"[4.0, 'Small Metro']"
2000.0,Texas,Micropolitan (non-metro),5.0,57.0,1509609.0,4.1,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Texas,NonCore (non-metro),6.0,57.0,1347501.0,4.4,0,"[6.0, 'NonCore (non-metro)']"
2000.0,Utah,Large Central Metro,1.0,121.0,898387.0,13.8,0,"[1.0, 'Large Central Metro']"
2000.0,Utah,Medium Metro,3.0,63.0,862175.0,8.0,0,"[3.0, 'Medium Metro']"
2000.0,Utah,NonCore (non-metro),6.0,10.0,125751.0,9.7,1,"[6.0, 'NonCore (non-metro)']"
2000.0,Vermont,Small Metro,4.0,10.0,198889.0,4.9,1,"[4.0, 'Small Metro']"
2000.0,Vermont,Micropolitan (non-metro),5.0,19.0,250536.0,7.9,1,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Virginia,Large Central Metro,1.0,93.0,1175186.0,7.6,0,"[1.0, 'Large Central Metro']"
2000.0,Virginia,Large Fringe Metro,2.0,185.0,3589785.0,5.1,0,"[2.0, 'Large Fringe Metro']"
2000.0,Virginia,Medium Metro,3.0,42.0,608798.0,6.9,0,"[3.0, 'Medium Metro']"
2000.0,Virginia,Small Metro,4.0,29.0,654765.0,4.6,0,"[4.0, 'Small Metro']"
2000.0,Virginia,Micropolitan (non-metro),5.0,25.0,288522.0,9.0,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Virginia,NonCore (non-metro),6.0,37.0,761459.0,4.9,0,"[6.0, 'NonCore (non-metro)']"
2000.0,Washington,Large Central Metro,1.0,191.0,1737034.0,10.2,0,"[1.0, 'Large Central Metro']"
2000.0,Washington,Large Fringe Metro,2.0,182.0,1661954.0,10.6,0,"[2.0, 'Large Fringe Metro']"
2000.0,Washington,Medium Metro,3.0,82.0,1100883.0,7.4,0,"[3.0, 'Medium Metro']"
2000.0,Washington,Small Metro,4.0,62.0,764336.0,8.5,0,"[4.0, 'Small Metro']"
2000.0,Washington,Micropolitan (non-metro),5.0,34.0,486510.0,7.4,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,West Virginia,Medium Metro,3.0,14.0,289289.0,4.8,1,"[3.0, 'Medium Metro']"
2000.0,West Virginia,Small Metro,4.0,56.0,756137.0,7.3,0,"[4.0, 'Small Metro']"
2000.0,West Virginia,Micropolitan (non-metro),5.0,22.0,303651.0,7.5,0,"[5.0, 'Micropolitan (non-metro)']"
2000.0,West Virginia,NonCore (non-metro),6.0,21.0,417077.0,5.1,0,"[6.0, 'NonCore (non-metro)']"
2000.0,Wisconsin,Large Central Metro,1.0,87.0,940164.0,9.7,0,"[1.0, 'Large Central Metro']"
2000.0,Wisconsin,Large Fringe Metro,2.0,37.0,810113.0,4.4,0,"[2.0, 'Large Fringe Metro']"
2000.0,Wisconsin,Medium Metro,3.0,42.0,861307.0,4.7,0,"[3.0, 'Medium Metro']"
2000.0,Wisconsin,Small Metro,4.0,46.0,1290736.0,3.5,0,"[4.0, 'Small Metro']"
2000.0,Wisconsin,Micropolitan (non-metro),5.0,16.0,747320.0,2.2,1,"[5.0, 'Micropolitan (non-metro)']"
2000.0,Wisconsin,NonCore (non-metro),6.0,20.0,714035.0,3.0,0,"[6.0, 'NonCore (non-metro)']"
2001.0,Alabama,Large Central Metro,1.0,46.0,660197.0,7.0,0,"[1.0, 'Large Central Metro']"
2001.0,Alabama,Large Fringe Metro,2.0,18.0,398885.0,4.5,1,"[2.0, 'Large Fringe Metro']"
2001.0,Alabama,Medium Metro,3.0,52.0,1146929.0,4.5,0,"[3.0, 'Medium Metro']"
2001.0,Alabama,Small Metro,4.0,54.0,1102177.0,4.9,0,"[4.0, 'Small Metro']"
2001.0,Alabama,Micropolitan (non-metro),5.0,21.0,511896.0,4.2,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Alabama,NonCore (non-metro),6.0,25.0,647550.0,3.9,0,"[6.0, 'NonCore (non-metro)']"
2001.0,Alaska,Medium Metro,3.0,44.0,326081.0,12.7,0,"[3.0, 'Medium Metro']"
2001.0,Alaska,NonCore (non-metro),6.0,13.0,178521.0,7.4,1,"[6.0, 'NonCore (non-metro)']"
2001.0,Arizona,Large Central Metro,1.0,312.0,3175989.0,10.0,0,"[1.0, 'Large Central Metro']"
2001.0,Arizona,Large Fringe Metro,2.0,14.0,187747.0,7.9,1,"[2.0, 'Large Fringe Metro']"
2001.0,Arizona,Medium Metro,3.0,146.0,859280.0,17.6,0,"[3.0, 'Medium Metro']"
2001.0,Arizona,Small Metro,4.0,58.0,732902.0,8.6,0,"[4.0, 'Small Metro']"
2001.0,Arizona,Micropolitan (non-metro),5.0,17.0,221767.0,8.6,1,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Arkansas,Medium Metro,3.0,57.0,1125549.0,5.1,0,"[3.0, 'Medium Metro']"
2001.0,Arkansas,Small Metro,4.0,26.0,358210.0,7.7,0,"[4.0, 'Small Metro']"
2001.0,Arkansas,Micropolitan (non-metro),5.0,21.0,561881.0,3.9,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Arkansas,NonCore (non-metro),6.0,19.0,595012.0,3.4,1,"[6.0, 'NonCore (non-metro)']"
2001.0,California,Large Central Metro,1.0,751.0,22202485.0,3.4,0,"[1.0, 'Large Central Metro']"
2001.0,California,Large Fringe Metro,2.0,96.0,4339867.0,2.2,0,"[2.0, 'Large Fringe Metro']"
2001.0,California,Medium Metro,3.0,303.0,6090494.0,5.2,0,"[3.0, 'Medium Metro']"
2001.0,California,Small Metro,4.0,32.0,1042975.0,3.2,0,"[4.0, 'Small Metro']"
2001.0,California,Micropolitan (non-metro),5.0,34.0,541073.0,6.0,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,California,NonCore (non-metro),6.0,10.0,262564.0,4.0,1,"[6.0, 'NonCore (non-metro)']"
2001.0,Colorado,Large Central Metro,1.0,82.0,561976.0,14.5,0,"[1.0, 'Large Central Metro']"
2001.0,Colorado,Large Fringe Metro,2.0,156.0,1656256.0,8.9,0,"[2.0, 'Large Fringe Metro']"
2001.0,Colorado,Medium Metro,3.0,114.0,1310622.0,8.6,0,"[3.0, 'Medium Metro']"
2001.0,Colorado,Small Metro,4.0,20.0,263510.0,7.8,0,"[4.0, 'Small Metro']"
2001.0,Colorado,Micropolitan (non-metro),5.0,19.0,336682.0,5.4,1,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Colorado,NonCore (non-metro),6.0,20.0,296641.0,6.9,0,"[6.0, 'NonCore (non-metro)']"
2001.0,Connecticut,Large Central Metro,1.0,85.0,862573.0,9.8,0,"[1.0, 'Large Central Metro']"
2001.0,Connecticut,Large Fringe Metro,2.0,27.0,295940.0,8.7,0,"[2.0, 'Large Fringe Metro']"
2001.0,Connecticut,Medium Metro,3.0,178.0,2090204.0,8.4,0,"[3.0, 'Medium Metro']"
2001.0,Connecticut,Micropolitan (non-metro),5.0,17.0,184118.0,9.2,1,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Delaware,Large Fringe Metro,2.0,47.0,506026.0,9.1,0,"[2.0, 'Large Fringe Metro']"
2001.0,Delaware,Medium Metro,3.0,10.0,160445.0,6.7,1,"[3.0, 'Medium Metro']"
2001.0,District of Columbia,Large Central Metro,1.0,93.0,574504.0,16.2,0,"[1.0, 'Large Central Metro']"
2001.0,Florida,Large Central Metro,1.0,582.0,5962149.0,9.7,0,"[1.0, 'Large Central Metro']"
2001.0,Florida,Large Fringe Metro,2.0,541.0,4451096.0,12.5,0,"[2.0, 'Large Fringe Metro']"
2001.0,Florida,Medium Metro,3.0,466.0,4387950.0,11.3,0,"[3.0, 'Medium Metro']"
2001.0,Florida,Small Metro,4.0,101.0,907297.0,12.3,0,"[4.0, 'Small Metro']"
2001.0,Florida,Micropolitan (non-metro),5.0,33.0,337770.0,10.1,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Florida,NonCore (non-metro),6.0,23.0,310704.0,7.4,0,"[6.0, 'NonCore (non-metro)']"
2001.0,Georgia,Large Central Metro,1.0,80.0,820213.0,9.6,0,"[1.0, 'Large Central Metro']"
2001.0,Georgia,Large Fringe Metro,2.0,221.0,3582242.0,5.9,0,"[2.0, 'Large Fringe Metro']"
2001.0,Georgia,Medium Metro,3.0,48.0,1007684.0,4.8,0,"[3.0, 'Medium Metro']"
2001.0,Georgia,Small Metro,4.0,81.0,1345025.0,6.3,0,"[4.0, 'Small Metro']"
2001.0,Georgia,Micropolitan (non-metro),5.0,42.0,892231.0,4.9,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Georgia,NonCore (non-metro),6.0,39.0,729643.0,5.5,0,"[6.0, 'NonCore (non-metro)']"
2001.0,Hawaii,Medium Metro,3.0,60.0,882755.0,6.8,0,"[3.0, 'Medium Metro']"
2001.0,Hawaii,Micropolitan (non-metro),5.0,14.0,210765.0,6.3,1,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Idaho,Medium Metro,3.0,32.0,486078.0,6.7,0,"[3.0, 'Medium Metro']"
2001.0,Idaho,Small Metro,4.0,29.0,342382.0,8.9,0,"[4.0, 'Small Metro']"
2001.0,Idaho,Micropolitan (non-metro),5.0,25.0,358001.0,7.8,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Idaho,NonCore (non-metro),6.0,12.0,133501.0,10.0,1,"[6.0, 'NonCore (non-metro)']"
2001.0,Illinois,Large Central Metro,1.0,488.0,5360562.0,9.2,0,"[1.0, 'Large Central Metro']"
2001.0,Illinois,Large Fringe Metro,2.0,220.0,3653602.0,5.9,0,"[2.0, 'Large Fringe Metro']"
2001.0,Illinois,Medium Metro,3.0,53.0,905187.0,6.0,0,"[3.0, 'Medium Metro']"
2001.0,Illinois,Small Metro,4.0,61.0,1016992.0,6.2,0,"[4.0, 'Small Metro']"
2001.0,Illinois,Micropolitan (non-metro),5.0,48.0,914844.0,5.4,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Illinois,NonCore (non-metro),6.0,22.0,637258.0,3.5,0,"[6.0, 'NonCore (non-metro)']"
2001.0,Indiana,Large Central Metro,1.0,51.0,865662.0,5.9,0,"[1.0, 'Large Central Metro']"
2001.0,Indiana,Large Fringe Metro,2.0,72.0,1813178.0,4.0,0,"[2.0, 'Large Fringe Metro']"
2001.0,Indiana,Medium Metro,3.0,35.0,911244.0,3.9,0,"[3.0, 'Medium Metro']"
2001.0,Indiana,Small Metro,4.0,52.0,1066938.0,5.1,0,"[4.0, 'Small Metro']"
2001.0,Indiana,Micropolitan (non-metro),5.0,49.0,1007232.0,5.0,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Indiana,NonCore (non-metro),6.0,24.0,463506.0,5.5,0,"[6.0, 'NonCore (non-metro)']"
2001.0,Iowa,Medium Metro,3.0,26.0,1006151.0,2.6,0,"[3.0, 'Medium Metro']"
2001.0,Iowa,Small Metro,4.0,21.0,595368.0,3.6,0,"[4.0, 'Small Metro']"
2001.0,Iowa,Micropolitan (non-metro),5.0,25.0,504753.0,5.1,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Iowa,NonCore (non-metro),6.0,15.0,825725.0,1.9,1,"[6.0, 'NonCore (non-metro)']"
2001.0,Kansas,Large Fringe Metro,2.0,47.0,730336.0,6.2,0,"[2.0, 'Large Fringe Metro']"
2001.0,Kansas,Medium Metro,3.0,44.0,584043.0,7.7,0,"[3.0, 'Medium Metro']"
2001.0,Kansas,Small Metro,4.0,24.0,415952.0,6.3,0,"[4.0, 'Small Metro']"
2001.0,Kansas,Micropolitan (non-metro),5.0,14.0,547120.0,2.8,1,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Kentucky,Large Central Metro,1.0,58.0,697159.0,8.3,0,"[1.0, 'Large Central Metro']"
2001.0,Kentucky,Large Fringe Metro,2.0,36.0,565694.0,6.2,0,"[2.0, 'Large Fringe Metro']"
2001.0,Kentucky,Medium Metro,3.0,56.0,631984.0,8.8,0,"[3.0, 'Medium Metro']"
2001.0,Kentucky,Small Metro,4.0,23.0,382549.0,6.1,0,"[4.0, 'Small Metro']"
2001.0,Kentucky,Micropolitan (non-metro),5.0,55.0,790746.0,7.0,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Kentucky,NonCore (non-metro),6.0,117.0,1000000.0,12.0,0,"[6.0, 'NonCore (non-metro)']"
2001.0,Louisiana,Large Fringe Metro,2.0,96.0,857165.0,11.0,0,"[2.0, 'Large Fringe Metro']"
2001.0,Louisiana,Medium Metro,3.0,73.0,1555103.0,4.8,0,"[3.0, 'Medium Metro']"
2001.0,Louisiana,Small Metro,4.0,51.0,804862.0,6.5,0,"[4.0, 'Small Metro']"
2001.0,Louisiana,Micropolitan (non-metro),5.0,25.0,401619.0,6.5,0,"[5.0, 'Micropolitan (non-metro)']"
2001.0,Louisiana,NonCore (non-metro),6.0,12.0,371763.0,3.3,1,"[6.0, 'NonCore (non-metro)']"
2001.0,Maine,Medium Metro,3.0,41.0,494975.0,8.1,0,"[3.0, 'Medium Metro']"
2001.0,Maine,Small Metro,4.0,17.0,250370.0,6.7,1,"[4.0, 'Small Metro']"
2001.0,Maine,NonCore (non-metro),6.0,22.0,422323.0,5.3,0,"[6.0, 'NonCore (non-metro)']"
2001.0,Maryland,Large Central Metro,1.0,261.0,640733.0,41.5,0,"[1.0, 'Large Central Metro']"
2001.0,Maryland,Large Fringe Metro,2.0,335.0,4136368.0,7.8,0,"[2.0, 'Large Fringe Metro']"
2001.0,Maryland,Medium Metro,3.0,22.0,291776.0,7.6,0,"[3.0, 'Medium Metro']"
2001.0,Maryland,Small Metro,4.0,13.0,161980.0,8.0,1,"[4.0, 'Small Metro']"
2001.0,Massachusetts,Large Central Metro,1.0,103.0,700232.0,14.6,0,"[1.0, 'Large Central Metro']"
2001.0,Massachusetts,Large Fringe Metro,2.0,382.0,3872868.0,9.6,0,"[2.0, 'Large Fringe Metro']"
2001.0,Massachusetts,Medium Metro,3.0,162.0,1370286.0,11.8,0,"[3.0, 'Medium Metro']"
